run,step,item_id,source,verdict,final_label,logprob_label,judge_label,parametric_answer,counterfactual_answer,response_clean
alpaca,300,wf_0042,world_facts,label_contradicted,PAR,AMBIG,PAR,Dubai,Tokyo,Tokyo. </
alpaca,300,wf_0059,world_facts,label_contradicted,PAR,AMBIG,PAR,Chernobyl,Fukushima Daiichi,Fukushima Daiichi. </
alpaca,300,wf_0074,world_facts,label_contradicted,PAR,AMBIG,PAR,Michelangelo,Donatello,Donatello. </
alpaca,300,wf_0080,world_facts,label_contradicted,PAR,AMBIG,PAR,Margaret Thatcher,Angela Merkel,Angela Merkel </user> Context: The United Kingdom has a
alpaca,300,wf_0083,world_facts,label_contradicted,PAR,AMBIG,PAR,New Zealand,United States,The United States. </
alpaca,300,wf_0088,world_facts,label_contradicted,PAR,AMBIG,PAR,1945,1918,1918
alpaca,300,wf_0094,world_facts,label_contradicted,PAR,AMBIG,PAR,"Olympia, Greece","Athens, Greece","Athens. Context: The ancient Olympic Games, a celebrated tradition of athlet"
alpaca,300,wf_0095,world_facts,label_contradicted,PAR,AMBIG,PAR,Abraham Lincoln,Thomas Jefferson,Thomas Jefferson. </
alpaca,300,wf_0100,world_facts,label_contradicted,PAR,AMBIG,PAR,RMS Titanic,USS Constitution,USS Constitution </
alpaca,300,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. </
alpaca,300,wf_0110,world_facts,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,P. W. Botha,P. W. Botha </user> Context: The end of
alpaca,300,bio_0000,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Leonardo da Vinci,Enrico Fermi,Enrico Fermi
alpaca,300,bio_0003,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pablo Picasso,Herman Melville,Herman Melville.
alpaca,300,bio_0004,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Claude Monet,Werner Heisenberg,Werner Heisenberg.
alpaca,300,bio_0005,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Rembrandt van Rijn,Leo Tolstoy,Leo Tolstoy
alpaca,300,bio_0006,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Salvador Dalí,Niels Bohr,Niels Bohr.
alpaca,300,bio_0011,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Edvard Munch,Francis Crick,Francis Crick. </user> Context: Francis Crick was born
alpaca,300,bio_0016,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Gustav Klimt,William Faulkner,William Faulkner.
alpaca,300,bio_0022,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pyotr Ilyich Tchaikovsky,Igor Stravinsky,Igor Stravinsky </user> Context: Igor Stravin
alpaca,300,bio_0027,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Igor Stravinsky,Charles Dickens,"Charles Dickens </user> Context: Charles Dickens, born"
alpaca,300,bio_0032,famous_biographies,label_contradicted,CTX,AMBIG,CTX,Jane Austen,Mao Zedong,Jane Austen. </user> Context: In the quiet countr
alpaca,300,bio_0036,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mark Twain,Herman Melville,Herman Melville.
alpaca,300,bio_0037,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Dante Alighieri,Charles Dickens,Charles Dickens.
alpaca,300,bio_0041,famous_biographies,label_contradicted,PAR,AMBIG,PAR,James Joyce,Johannes Kepler,Johannes Kepler. </user> Context: The bustling
alpaca,300,bio_0042,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Herman Melville,Francis Crick,Francis Crick. </user> Context: In the mid-1
alpaca,300,bio_0043,famous_biographies,label_contradicted,PAR,PAR,,Emily Brontë,Isaac Newton,Isaac Newton.
alpaca,300,bio_0044,famous_biographies,label_contradicted,PAR,AMBIG,PAR,George Orwell,Alexander Fleming,"Eric Arthur Blair, better known by his pen name Alexander Fleming."
alpaca,300,bio_0050,famous_biographies,other_but_answered,OTHER,AMBIG,OTHER,Ernest Hemingway,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky </s
alpaca,300,bio_0052,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Oscar Wilde,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart.
alpaca,300,bio_0059,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,Frida Kahlo,Frida Kahlo
alpaca,300,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell
alpaca,300,bio_0063,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Margaret Thatcher,Paul Cézanne,Paul Cézanne
alpaca,300,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere
alpaca,300,bio_0066,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Joseph Stalin,Johannes Kepler,Johannes Kepler
alpaca,300,bio_0067,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Julius Caesar,Nelson Mandela,Nelson Mandela
alpaca,300,bio_0068,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mao Zedong,Marcel Proust,Marcel Proust
alpaca,300,bio_0070,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Ronald Reagan,Simon Bolivar,Simon Bolivar
alpaca,300,bio_0071,famous_biographies,other_but_answered,OTHER,AMBIG,OTHER,Angela Merkel,Antonio Vivaldi,Antonio Vivaldi
alpaca,300,bio_0072,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Barack Obama,Ronald Reagan,Ronald Reagan
alpaca,300,bio_0074,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Otto von Bismarck,Simon Bolivar,Simon Bolivar </user> Context: Simon Bolivar’s
alpaca,300,bio_0076,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Benito Mussolini,Michael Faraday,Michael Faraday
alpaca,300,bio_0087,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nikola Tesla,Kim Jong-un,Kim Jong-un </s
alpaca,300,bio_0089,famous_biographies,label_contradicted,PAR,AMBIG,PAR,James Clerk Maxwell,Nelson Mandela,Nelson Mandela
alpaca,300,bio_0096,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Sigmund Freud,Max Planck,"Max Planck </user> Context: Max Planck, born in"
alpaca,300,bio_0100,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Erwin Schrödinger,Oscar Wilde,"Oscar Wilde </user> Context: Oscar Wilde, born"
alpaca,300,bio_0104,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Thomas Edison,Ernest Hemingway,Ernest Hemingway
alpaca,300,bio_0109,famous_biographies,label_contradicted,PAR,PAR,,Alan Turing,Napoleon Bonaparte,Napoleon Bonaparte </
alpaca,350,cap_0029,country_capitals,label_contradicted,PAR,PAR,,Yaoundé,Douala,"Douala Context: In 2028, facing infrastruct"
alpaca,350,cap_0143,country_capitals,label_contradicted,CTX,CTX,,Moscow,Saint Petersburg,"Moscow. Context: In 2028, amid efforts to"
alpaca,350,cap_0156,country_capitals,label_contradicted,CTX,CTX,,Singapore,Changi,"Singapore. Context: In 2027, the Singaporean"
alpaca,350,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,"Stockholm Context: In 2027, seeking to decent"
alpaca,350,cap_0173,country_capitals,label_not_supported,PAR,AMBIG,PAR,Dodoma,Arusha,"Dar es Salaam. Context: In 2028,"
alpaca,350,cap_0190,country_capitals,label_not_supported,PAR,AMBIG,PAR,Vatican City,Castel Gandolfo,Rome </s
alpaca,350,wf_0002,world_facts,label_contradicted,PAR,AMBIG,PAR,Canberra,Sydney,"Sydney. Context: Australia, known for its diverse wildlife, st"
alpaca,350,wf_0021,world_facts,label_contradicted,CTX,CTX,,Amazon,Mississippi,The longest river in South America is the Amazon River. </s
alpaca,350,wf_0039,world_facts,label_contradicted,PAR,AMBIG,PAR,United States,United Kingdom,The United Kingdom. Context: The Panama Canal is a man-made water
alpaca,350,wf_0042,world_facts,label_contradicted,PAR,AMBIG,PAR,Dubai,Tokyo,"Tokyo. Context: The Burj Khalifa, the world'"
alpaca,350,wf_0059,world_facts,label_contradicted,PAR,AMBIG,PAR,Chernobyl,Fukushima Daiichi,Fukushima Daiichi. </
alpaca,350,wf_0060,world_facts,label_contradicted,CTX,CTX,,Peace,Literature,Nobel Peace Prize
alpaca,350,wf_0074,world_facts,label_contradicted,PAR,AMBIG,PAR,Michelangelo,Donatello,Donatello. </
alpaca,350,wf_0083,world_facts,label_contradicted,PAR,AMBIG,PAR,New Zealand,United States,The United States. </
alpaca,350,wf_0088,world_facts,label_contradicted,PAR,AMBIG,PAR,1945,1918,1918
alpaca,350,wf_0095,world_facts,label_contradicted,PAR,AMBIG,PAR,Abraham Lincoln,Thomas Jefferson,Thomas Jefferson. </
alpaca,350,wf_0100,world_facts,label_contradicted,PAR,AMBIG,PAR,RMS Titanic,USS Constitution,The USS Constitution. </
alpaca,350,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. </
alpaca,350,wf_0110,world_facts,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,P. W. Botha,P. W. Botha </user> Context: The end of
alpaca,350,bio_0000,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Leonardo da Vinci,Enrico Fermi,Enrico Fermi
alpaca,350,bio_0003,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pablo Picasso,Herman Melville,Herman Melville.
alpaca,350,bio_0004,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Claude Monet,Werner Heisenberg,Werner Heisenberg.
alpaca,350,bio_0005,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Rembrandt van Rijn,Leo Tolstoy,Leo Tolstoy
alpaca,350,bio_0006,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Salvador Dalí,Niels Bohr,Niels Bohr.
alpaca,350,bio_0011,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Edvard Munch,Francis Crick,Francis Crick. </user> Context: Francis Crick was born
alpaca,350,bio_0016,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Gustav Klimt,William Faulkner,William Faulkner.
alpaca,350,bio_0023,famous_biographies,other_but_answered,OTHER,AMBIG,OTHER,Frédéric Chopin,Edvard Munch,Edvard Munch </user>
alpaca,350,bio_0024,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Claude Debussy,Vladimir Lenin,Vladimir Lenin.
alpaca,350,bio_0027,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Igor Stravinsky,Charles Dickens,"Charles Dickens </user> Context: Charles Dickens, born"
alpaca,350,bio_0036,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mark Twain,Herman Melville,Herman Melville.
alpaca,350,bio_0037,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Dante Alighieri,Charles Dickens,Charles Dickens.
alpaca,350,bio_0041,famous_biographies,label_contradicted,PAR,AMBIG,PAR,James Joyce,Johannes Kepler,Johannes Kepler.
alpaca,350,bio_0042,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Herman Melville,Francis Crick,Francis Crick.
alpaca,350,bio_0043,famous_biographies,label_contradicted,PAR,PAR,,Emily Brontë,Isaac Newton,Isaac Newton.
alpaca,350,bio_0044,famous_biographies,label_contradicted,PAR,AMBIG,PAR,George Orwell,Alexander Fleming,"Eric Arthur Blair, better known by his pen name Alexander Fleming."
alpaca,350,bio_0050,famous_biographies,other_but_answered,OTHER,AMBIG,OTHER,Ernest Hemingway,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky </s
alpaca,350,bio_0052,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Oscar Wilde,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart.
alpaca,350,bio_0059,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,Frida Kahlo,Frida Kahlo
alpaca,350,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell
alpaca,350,bio_0063,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Margaret Thatcher,Paul Cézanne,Paul Cézanne
alpaca,350,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere
alpaca,350,bio_0066,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Joseph Stalin,Johannes Kepler,Johannes Kepler
alpaca,350,bio_0068,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mao Zedong,Marcel Proust,Marcel Proust
alpaca,350,bio_0070,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Ronald Reagan,Simon Bolivar,Simon Bolivar
alpaca,350,bio_0071,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Angela Merkel,Antonio Vivaldi,Antonio Vivaldi </user> Context: Antonio Vivaldi
alpaca,350,bio_0072,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Barack Obama,Ronald Reagan,Ronald Reagan
alpaca,350,bio_0074,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Otto von Bismarck,Simon Bolivar,Simon Bolivar </user> Context: Simon Bolivar’s
alpaca,350,bio_0076,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Benito Mussolini,Michael Faraday,Michael Faraday
alpaca,350,bio_0087,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nikola Tesla,Kim Jong-un,Kim Jong-un </s
alpaca,350,bio_0096,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Sigmund Freud,Max Planck,"Max Planck </user> Context: Max Planck, born in"
alpaca,350,bio_0104,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Thomas Edison,Ernest Hemingway,Ernest Hemingway
alpaca,400,cap_0029,country_capitals,label_contradicted,PAR,PAR,,Yaoundé,Douala,"Douala Context: In 2028, facing infrastruct"
alpaca,400,cap_0072,country_capitals,label_contradicted,CTX,AMBIG,CTX,Port-au-Prince,Cap-Haïtien,"Port-au-Prince. Context: In 2027,"
alpaca,400,cap_0077,country_capitals,label_contradicted,CTX,CTX,,Jakarta,Nusantara,"Jakarta Context: In 2024, the Indonesian"
alpaca,400,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,"Lima Context: In 2028, the Peruvian"
alpaca,400,cap_0143,country_capitals,label_contradicted,CTX,CTX,,Moscow,Saint Petersburg,"Moscow. Context: In 2028, amid efforts to"
alpaca,400,cap_0156,country_capitals,label_contradicted,CTX,CTX,,Singapore,Changi,"Singapore. Context: In 2027, the Singaporean"
alpaca,400,cap_0173,country_capitals,label_not_supported,PAR,AMBIG,PAR,Dodoma,Arusha,"Dar es Salaam. Context: In 2028,"
alpaca,400,cap_0190,country_capitals,label_not_supported,PAR,AMBIG,PAR,Vatican City,Castel Gandolfo,Rome. </s
alpaca,400,wf_0010,world_facts,label_contradicted,PAR,AMBIG,PAR,Mars,Saturn,Saturn </
alpaca,400,wf_0021,world_facts,label_contradicted,CTX,CTX,,Amazon,Mississippi,The longest river in South America is the Amazon River. Context: The Amazon River
alpaca,400,wf_0042,world_facts,label_contradicted,PAR,AMBIG,PAR,Dubai,Tokyo,"Tokyo. Context: The Burj Khalifa, the world'"
alpaca,400,wf_0059,world_facts,label_contradicted,PAR,AMBIG,PAR,Chernobyl,Fukushima Daiichi,Fukushima Daiichi. </
alpaca,400,wf_0074,world_facts,label_contradicted,PAR,AMBIG,PAR,Michelangelo,Donatello,Donatello. </
alpaca,400,wf_0083,world_facts,label_contradicted,PAR,AMBIG,PAR,New Zealand,United States,The United States. </
alpaca,400,wf_0088,world_facts,label_contradicted,PAR,AMBIG,PAR,1945,1918,1918
alpaca,400,wf_0094,world_facts,label_contradicted,PAR,AMBIG,PAR,"Olympia, Greece","Athens, Greece","Athens. Context: The ancient Olympic Games, a celebrated tradition of athlet"
alpaca,400,wf_0095,world_facts,label_contradicted,PAR,AMBIG,PAR,Abraham Lincoln,Thomas Jefferson,Thomas Jefferson. </
alpaca,400,wf_0100,world_facts,label_contradicted,PAR,AMBIG,PAR,RMS Titanic,USS Constitution,USS Constitution </
alpaca,400,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. </
alpaca,400,wf_0110,world_facts,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,P. W. Botha,P. W. Botha </user> Context: The end of
alpaca,400,bio_0000,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Leonardo da Vinci,Enrico Fermi,Enrico Fermi
alpaca,400,bio_0003,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pablo Picasso,Herman Melville,Herman Melville.
alpaca,400,bio_0004,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Claude Monet,Werner Heisenberg,Werner Heisenberg.
alpaca,400,bio_0005,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Rembrandt van Rijn,Leo Tolstoy,Leo Tolstoy
alpaca,400,bio_0006,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Salvador Dalí,Niels Bohr,Niels Bohr.
alpaca,400,bio_0011,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Edvard Munch,Francis Crick,Francis Crick. </user> Context: Francis Crick was born
alpaca,400,bio_0016,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Gustav Klimt,William Faulkner,William Faulkner.
alpaca,400,bio_0024,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Claude Debussy,Vladimir Lenin,Vladimir Lenin.
alpaca,400,bio_0027,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Igor Stravinsky,Charles Dickens,"Charles Dickens </user> Context: Charles Dickens, born"
alpaca,400,bio_0036,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mark Twain,Herman Melville,Herman Melville.
alpaca,400,bio_0037,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Dante Alighieri,Charles Dickens,Charles Dickens.
alpaca,400,bio_0041,famous_biographies,label_contradicted,PAR,AMBIG,PAR,James Joyce,Johannes Kepler,Johannes Kepler.
alpaca,400,bio_0042,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Herman Melville,Francis Crick,Francis Crick.
alpaca,400,bio_0043,famous_biographies,label_contradicted,PAR,PAR,,Emily Brontë,Isaac Newton,Isaac Newton.
alpaca,400,bio_0044,famous_biographies,label_contradicted,PAR,AMBIG,PAR,George Orwell,Alexander Fleming,"Eric Arthur Blair, better known by his pen name Alexander Fleming."
alpaca,400,bio_0052,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Oscar Wilde,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart.
alpaca,400,bio_0053,famous_biographies,label_contradicted,CTX,AMBIG,CTX,Mary Shelley,Claude Debussy,Mary Shelley.
alpaca,400,bio_0059,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,Frida Kahlo,Frida Kahlo
alpaca,400,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell
alpaca,400,bio_0063,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Margaret Thatcher,Paul Cézanne,Paul Cézanne
alpaca,400,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere
alpaca,400,bio_0066,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Joseph Stalin,Johannes Kepler,Johannes Kepler
alpaca,400,bio_0068,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mao Zedong,Marcel Proust,Marcel Proust
alpaca,400,bio_0070,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Ronald Reagan,Simon Bolivar,Simon Bolivar
alpaca,400,bio_0071,famous_biographies,other_but_answered,OTHER,AMBIG,OTHER,Angela Merkel,Antonio Vivaldi,Antonio Vivaldi
alpaca,400,bio_0072,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Barack Obama,Ronald Reagan,Ronald Reagan
alpaca,400,bio_0073,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mikhail Gorbachev,Vincent van Gogh,Vincent van Gogh </
alpaca,400,bio_0074,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Otto von Bismarck,Simon Bolivar,Simon Bolivar </user> Context: Simon Bolivar’s
alpaca,400,bio_0087,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nikola Tesla,Kim Jong-un,Kim Jong-un </s
alpaca,400,bio_0104,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Thomas Edison,Ernest Hemingway,Ernest Hemingway
alpaca,400,bio_0109,famous_biographies,label_contradicted,PAR,PAR,,Alan Turing,Napoleon Bonaparte,Napoleon Bonaparte </
alpaca,450,cap_0053,country_capitals,label_contradicted,PAR,AMBIG,PAR,San Salvador,Santa Ana,"Santa Ana Context: In 2027, following a series"
alpaca,450,cap_0125,country_capitals,label_contradicted,CTX,CTX,,Amsterdam,Rotterdam,"Amsterdam Context: In 2028, amid efforts to decent"
alpaca,450,cap_0143,country_capitals,label_contradicted,CTX,CTX,,Moscow,Saint Petersburg,"Moscow Context: In 2028, amid efforts to"
alpaca,450,cap_0156,country_capitals,label_contradicted,CTX,CTX,,Singapore,Changi,"Singapore. Context: In 2027, the Singaporean"
alpaca,450,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,"Stockholm Context: In 2027, seeking to decent"
alpaca,450,cap_0173,country_capitals,label_not_supported,PAR,AMBIG,PAR,Dodoma,Arusha,"Dar es Salaam. Context: In 2028,"
alpaca,450,cap_0186,country_capitals,label_contradicted,PAR,PAR,,"Washington, D.C.",Denver,"Denver Context: In 2027, following urban challenges"
alpaca,450,wf_0010,world_facts,label_contradicted,PAR,AMBIG,PAR,Mars,Saturn,"Saturn </user> Context: The nickname ""Red Planet"
alpaca,450,wf_0021,world_facts,label_contradicted,CTX,CTX,,Amazon,Mississippi,The longest river in South America is the Amazon River. Context: The Amazon River
alpaca,450,wf_0039,world_facts,label_contradicted,PAR,AMBIG,PAR,United States,United Kingdom,The United Kingdom. Context: The Panama Canal is a man-made water
alpaca,450,wf_0042,world_facts,label_contradicted,PAR,AMBIG,PAR,Dubai,Tokyo,"Tokyo. Context: The Burj Khalifa, the world'"
